1,0,time
40.911599,-73.90726,Wed Apr 22 13:56:13 +0000 2015
40.774052,-73.988887,Wed Apr 22 13:56:14 +0000 2015
40.77074,-73.861378,Wed Apr 22 13:56:18 +0000 2015
40.684486,-73.831669,Wed Apr 22 13:56:20 +0000 2015
42.66268,-73.783196,Wed Apr 22 13:56:24 +0000 2015
40.812315,-73.934986,Wed Apr 22 13:56:27 +0000 2015
40.735984,-73.818754,Wed Apr 22 13:56:28 +0000 2015
40.765886,-73.97652,Wed Apr 22 13:56:28 +0000 2015
40.869921,-74.161968,Wed Apr 22 13:56:29 +0000 2015
40.74741,-73.995471,Wed Apr 22 13:56:30 +0000 2015
40.819153,-73.950391,Wed Apr 22 13:56:33 +0000 2015
40.716935,-74.006591,Wed Apr 22 13:56:36 +0000 2015
42.664231,-73.786566,Wed Apr 22 13:56:36 +0000 2015
40.836128,-73.857296,Wed Apr 22 13:56:36 +0000 2015
40.737245,-74.030916,Wed Apr 22 13:56:36 +0000 2015
40.95136,-73.844689,Wed Apr 22 13:56:39 +0000 2015
40.807369,-73.954253,Wed Apr 22 13:56:40 +0000 2015
40.780533,-73.982405,Wed Apr 22 13:56:43 +0000 2015
40.651798,-73.696879,Wed Apr 22 13:56:46 +0000 2015
42.333489,-75.770635,Wed Apr 22 13:56:48 +0000 2015
40.724367,-74.073168,Wed Apr 22 13:56:49 +0000 2015
40.188946,-74.678763,Wed Apr 22 13:56:50 +0000 2015
40.871197,-74.044197,Wed Apr 22 13:56:50 +0000 2015
40.858198,-73.915042,Wed Apr 22 13:56:52 +0000 2015
40.747172,-73.998733,Wed Apr 22 13:56:52 +0000 2015
40.52748,-74.193616,Wed Apr 22 13:56:53 +0000 2015
42.29884,-73.862466,Wed Apr 22 13:56:54 +0000 2015
40.729799,-73.698408,Wed Apr 22 13:56:54 +0000 2015
40.754706,-73.993363,Wed Apr 22 13:56:55 +0000 2015
40.862602,-74.055775,Wed Apr 22 13:56:55 +0000 2015
40.781373,-74.061546,Wed Apr 22 13:56:56 +0000 2015
40.729844,-73.697922,Wed Apr 22 13:56:57 +0000 2015
40.690885,-74.182732,Wed Apr 22 13:56:57 +0000 2015
40.706086,-73.996864,Wed Apr 22 13:57:01 +0000 2015
40.725576,-74.066958,Wed Apr 22 13:57:03 +0000 2015
40.553506,-74.278713,Wed Apr 22 13:57:04 +0000 2015
42.662809,-73.78293,Wed Apr 22 13:57:10 +0000 2015
40.646479,-73.959328,Wed Apr 22 13:57:14 +0000 2015
40.722785,-73.948857,Wed Apr 22 13:57:15 +0000 2015
40.737135,-73.99034,Wed Apr 22 13:57:16 +0000 2015
43.146802,-78.876105,Wed Apr 22 13:57:17 +0000 2015
40.688967,-73.736128,Wed Apr 22 13:57:17 +0000 2015
42.686041,-73.823763,Wed Apr 22 13:57:19 +0000 2015
40.763657,-73.976316,Wed Apr 22 13:57:20 +0000 2015
40.740869,-73.917344,Wed Apr 22 13:57:24 +0000 2015
40.713101,-74.009166,Wed Apr 22 13:57:24 +0000 2015
40.772321,-73.983255,Wed Apr 22 13:57:24 +0000 2015
40.812312,-73.93492,Wed Apr 22 13:57:26 +0000 2015
43.138195,-77.63877,Wed Apr 22 13:57:26 +0000 2015
40.669583,-73.970818,Wed Apr 22 13:57:27 +0000 2015
40.807376,-73.954248,Wed Apr 22 13:57:30 +0000 2015
39.856793,-74.717508,Wed Apr 22 13:57:30 +0000 2015
40.938908,-73.860395,Wed Apr 22 13:57:31 +0000 2015
40.819178,-73.950361,Wed Apr 22 13:57:32 +0000 2015
40.72344,-73.795499,Wed Apr 22 13:57:32 +0000 2015
40.730241,-73.994723,Wed Apr 22 13:57:34 +0000 2015
40.70222,-73.992707,Wed Apr 22 13:57:36 +0000 2015
40.785484,-74.007615,Wed Apr 22 13:57:36 +0000 2015
40.739593,-73.973611,Wed Apr 22 13:57:41 +0000 2015
40.754557,-73.993088,Wed Apr 22 13:57:41 +0000 2015
40.611215,-74.119703,Wed Apr 22 13:57:45 +0000 2015
40.721074,-74.053892,Wed Apr 22 13:57:46 +0000 2015
40.790106,-73.979518,Wed Apr 22 13:57:47 +0000 2015
40.770369,-73.961828,Wed Apr 22 13:57:49 +0000 2015
40.804923,-73.939445,Wed Apr 22 13:57:50 +0000 2015
40.75189,-73.974767,Wed Apr 22 13:57:50 +0000 2015
40.7142,-74.0064,Wed Apr 22 13:57:51 +0000 2015
40.7421,-73.988284,Wed Apr 22 13:57:54 +0000 2015
40.727982,-73.986374,Wed Apr 22 13:57:54 +0000 2015
40.721954,-73.796647,Wed Apr 22 13:57:56 +0000 2015
40.776597,-73.87227,Wed Apr 22 13:57:57 +0000 2015
40.762498,-73.986987,Wed Apr 22 13:57:57 +0000 2015
40.973473,-73.860836,Wed Apr 22 13:57:58 +0000 2015
40.734083,-73.952997,Wed Apr 22 13:57:58 +0000 2015
41.190208,-73.551705,Wed Apr 22 13:57:59 +0000 2015
42.688599,-73.823374,Wed Apr 22 13:58:01 +0000 2015
40.651888,-73.696651,Wed Apr 22 13:58:01 +0000 2015
40.849816,-73.938422,Wed Apr 22 13:58:01 +0000 2015
40.781663,-73.954883,Wed Apr 22 13:58:02 +0000 2015
40.721022,-74.00611,Wed Apr 22 13:58:03 +0000 2015
40.725576,-74.066958,Wed Apr 22 13:58:06 +0000 2015
42.664231,-73.786566,Wed Apr 22 13:58:07 +0000 2015
43.1497,-78.876142,Wed Apr 22 13:58:10 +0000 2015
40.64814,-73.921789,Wed Apr 22 13:58:11 +0000 2015
40.740035,-74.177524,Wed Apr 22 13:58:12 +0000 2015
40.812253,-73.93495,Wed Apr 22 13:58:13 +0000 2015
40.76264,-73.739538,Wed Apr 22 13:58:13 +0000 2015
40.734059,-74.000484,Wed Apr 22 13:58:13 +0000 2015
40.732394,-73.987798,Wed Apr 22 13:58:13 +0000 2015
43.147309,-78.878365,Wed Apr 22 13:58:18 +0000 2015
40.738554,-73.861649,Wed Apr 22 13:58:21 +0000 2015
40.790089,-73.97953,Wed Apr 22 13:58:22 +0000 2015
40.754009,-73.987835,Wed Apr 22 13:58:28 +0000 2015
40.869862,-74.161884,Wed Apr 22 13:58:30 +0000 2015
40.812266,-73.934945,Wed Apr 22 13:58:31 +0000 2015
40.727481,-74.003434,Wed Apr 22 13:58:31 +0000 2015
40.711108,-73.979551,Wed Apr 22 13:58:32 +0000 2015
40.739405,-74.006769,Wed Apr 22 13:58:37 +0000 2015
40.973467,-73.860848,Wed Apr 22 13:58:37 +0000 2015
40.756729,-73.846245,Wed Apr 22 13:58:37 +0000 2015
40.773811,-73.960627,Wed Apr 22 13:58:38 +0000 2015
40.738889,-73.861546,Wed Apr 22 13:58:38 +0000 2015
40.756225,-73.982686,Wed Apr 22 13:58:41 +0000 2015
40.723423,-73.795469,Wed Apr 22 13:58:42 +0000 2015
40.725546,-74.066999,Wed Apr 22 13:58:49 +0000 2015
